Experiment,Simulation,ID,Sex,ftype,mate_value,male_promiscuity,num_matings,num_unique_mates,mate_switching,prop_mate_switching
1,3,32,female,1,66.68823547,NA,8201,64,1126,0.137300329
1,3,33,female,1,68.24838695,NA,8267,61,736,0.089028668
1,3,34,female,1,51.14262136,NA,7518,65,374,0.049747273
1,3,35,female,1,32.573747,NA,7554,69,920,0.12178978
1,3,36,female,1,46.99306868,NA,7583,58,935,0.123302123
1,3,37,female,1,60.36130491,NA,8181,58,562,0.068695758
1,3,38,female,1,53.47063766,NA,8551,47,434,0.050754298
1,3,39,female,1,61.34320252,NA,7923,65,300,0.037864445
1,3,40,female,1,58.90416376,NA,8295,58,565,0.068113321
1,3,41,female,1,75.34278163,NA,7751,77,3773,0.4867759
1,3,42,female,1,53.61547438,NA,8438,41,104,0.012325196
1,3,43,female,1,50.81051939,NA,8017,61,802,0.10003742
1,3,44,female,1,56.11871731,NA,8107,51,538,0.066362403
1,3,45,female,1,59.61940014,NA,8883,55,232,0.026117303
1,3,46,female,1,45.02814216,NA,7368,62,868,0.117806732
1,3,47,female,1,23.67765629,NA,8496,47,1103,0.1298258
1,3,48,female,1,44.88936321,NA,7213,51,1583,0.219464855
1,3,49,female,1,48.50360684,NA,8526,56,162,0.019000704
1,3,50,female,0,53.68285322,NA,8287,46,154,0.018583323
1,3,51,female,0,43.8325635,NA,8667,46,194,0.022383754
1,3,52,female,0,44.39139449,NA,7943,73,651,0.081958958
1,3,53,female,0,55.54812354,NA,8848,52,270,0.030515371
1,3,54,female,0,38.6529853,NA,8228,50,950,0.115459407
1,3,55,female,0,55.70698018,NA,8055,55,175,0.021725636
1,3,56,female,0,47.84141598,NA,8736,43,97,0.01110348
1,3,57,female,0,50.75812676,NA,7925,60,1287,0.162397476
1,3,58,female,0,45.77002238,NA,8556,55,689,0.080528284
1,3,59,female,0,52.67108593,NA,7842,60,1048,0.133639378
1,3,60,female,0,42.21973772,NA,8742,46,326,0.037291238
1,3,61,female,0,67.25900065,NA,7824,62,253,0.032336401
1,3,62,female,0,33.44923667,NA,7528,51,355,0.047157279
1,3,63,female,0,55.0202995,NA,8105,57,1487,0.183466996
1,3,64,female,0,64.26591151,NA,8618,58,341,0.039568345
1,3,65,female,0,61.39366556,NA,8161,60,407,0.049871339
1,3,66,female,0,52.99002532,NA,8306,54,1558,0.187575247
1,3,67,female,0,78.96907596,NA,7699,78,5574,0.723990129
1,3,68,female,0,68.10068164,NA,8269,64,835,0.100979562
1,3,69,female,0,62.7881784,NA,7778,64,1903,0.244664438
1,3,70,female,0,54.07562439,NA,8308,60,330,0.039720751
1,3,71,female,0,64.26325291,NA,7682,66,645,0.08396251
1,3,72,female,0,49.28664778,NA,7628,65,899,0.11785527
1,3,73,female,0,70.41817523,NA,8001,61,3053,0.381577303
1,3,74,female,0,61.91842238,NA,8300,59,505,0.060843373
1,3,75,female,0,49.18014021,NA,8591,49,434,0.050517984
1,3,76,female,0,41.68208332,NA,8277,42,119,0.01437719
1,3,77,female,0,60.28681434,NA,8237,66,1357,0.164744446
1,3,78,female,0,49.32181438,NA,8079,50,209,0.025869538
1,3,79,female,0,53.37436577,NA,8048,57,942,0.117047714
1,3,80,female,0,44.70011225,NA,8369,64,642,0.076711674
1,3,81,female,0,40.88552003,NA,7512,69,1281,0.170527157
1,3,82,female,0,58.0292907,NA,7882,52,182,0.023090586
1,3,83,female,0,43.54581944,NA,8620,50,412,0.047795824
1,3,84,female,0,47.66529318,NA,9017,42,188,0.020849506
1,3,85,female,0,52.73453846,NA,8187,60,163,0.019909613
1,3,86,female,0,46.36306003,NA,9203,50,852,0.092578507
1,3,87,female,0,61.62346134,NA,8886,49,281,0.031622777
1,3,88,female,0,43.56288354,NA,8270,44,145,0.017533253
1,3,89,female,0,39.3100115,NA,7455,66,1067,0.143125419
1,3,90,female,0,69.77668619,NA,8142,63,1046,0.128469663
1,3,91,female,0,48.21644862,NA,8314,54,591,0.071084917
1,3,92,female,0,69.99479977,NA,8304,57,2129,0.256382466
1,3,93,female,0,37.47157584,NA,8358,52,392,0.046901173
1,3,94,female,0,53.31625952,NA,7859,60,241,0.030665479
1,3,95,female,0,42.90970108,NA,8176,55,226,0.027641879
1,3,96,female,0,44.51815141,NA,7910,61,478,0.060429836
1,3,97,female,0,51.72611185,NA,8664,46,239,0.027585411
1,3,98,female,0,54.08673103,NA,8184,45,144,0.017595308
1,3,99,female,0,61.58516758,NA,8539,53,216,0.025295702
1,3,100,male,NA,54.17909088,0,23388,86,18624,0.796305798
1,3,101,male,NA,53.6653522,0,16955,85,11938,0.704099086
1,3,102,male,NA,54.51572241,0,20784,78,15828,0.761547344
1,3,103,male,NA,56.9353833,0,21163,78,16854,0.796389926
1,3,104,male,NA,48.06911343,0,3064,38,1830,0.597258486
1,3,105,male,NA,53.32710856,0,14850,74,12228,0.823434343
1,3,106,male,NA,51.05393361,0,7007,59,5318,0.75895533
1,3,107,male,NA,53.04373653,100,3003,88,2405,0.800865801
1,3,108,male,NA,37.98012402,100,545,67,394,0.72293578
1,3,109,male,NA,57.89819535,0,25347,77,20666,0.815323312
1,3,110,male,NA,59.07408378,100,11995,98,10361,0.863776574
1,3,111,male,NA,54.89828049,0,19083,84,14414,0.755331971
1,3,112,male,NA,50.72160587,0,4078,50,2931,0.718734674
1,3,113,male,NA,49.597405,0,3550,47,1644,0.463098592
1,3,114,male,NA,51.48229117,0,5318,58,3456,0.649868372
1,3,115,male,NA,57.23398441,0,19348,84,14257,0.736872028
1,3,116,male,NA,49.33080261,0,3721,47,1502,0.403654931
1,3,117,male,NA,50.24514961,0,1900,29,1321,0.695263158
1,3,118,male,NA,51.5209592,0,2331,40,425,0.182325182
1,3,119,male,NA,57.79381195,0,34824,85,31284,0.898345968
1,3,120,male,NA,46.01897514,0,1152,31,664,0.576388889
1,3,121,male,NA,49.28314806,0,5481,58,2885,0.526363802
1,3,122,male,NA,52.69379359,0,13400,78,9716,0.725074627
1,3,123,male,NA,48.30257726,0,1633,30,458,0.280465401
1,3,124,male,NA,52.93110618,0,19436,87,14619,0.752160938
1,3,125,male,NA,52.34100058,0,13206,80,10396,0.787217931
1,3,126,male,NA,52.24493179,100,1733,72,1454,0.839007501
1,3,127,male,NA,45.36526535,100,517,62,314,0.607350097
1,3,128,male,NA,57.37831777,0,21591,84,16074,0.744476865
1,3,129,male,NA,50.09243041,0,5786,51,4388,0.758382302
1,3,130,male,NA,50.66802997,0,5033,55,2711,0.538644943
1,3,131,male,NA,55.93982587,100,7583,97,6643,0.876038507
1,3,132,male,NA,48.64939531,0,1386,27,566,0.408369408
1,3,133,male,NA,39.60896306,0,778,23,277,0.356041131
1,3,134,male,NA,52.24511678,0,6011,57,3313,0.551156214
1,3,135,male,NA,43.93044025,0,465,29,84,0.180645161
1,3,136,male,NA,47.00631113,100,409,61,264,0.645476773
1,3,137,male,NA,55.36398738,0,20965,86,16981,0.809968996
1,3,138,male,NA,38.80609159,0,887,21,496,0.559188275
1,3,139,male,NA,50.2866488,0,3770,60,1262,0.334748011
1,3,140,male,NA,45.92037437,0,952,25,538,0.56512605
1,3,141,male,NA,47.93140583,0,1020,25,461,0.451960784
1,3,142,male,NA,53.10205469,0,18461,79,15053,0.815394616
1,3,143,male,NA,58.63793141,0,29120,91,25352,0.870604396
1,3,144,male,NA,54.98671626,0,19519,81,14686,0.752395102
1,3,145,male,NA,48.50857126,0,719,16,155,0.215577191
1,3,146,male,NA,57.69645919,0,27175,85,22606,0.831867525
1,3,147,male,NA,54.44541326,0,12514,70,8477,0.677401311
1,3,148,male,NA,52.36115376,0,9049,67,6306,0.696872583
1,3,149,male,NA,46.49802623,0,4238,47,3239,0.764275602
1,3,150,male,NA,49.95875718,0,4630,54,2566,0.554211663
1,3,151,male,NA,50.58910723,0,3002,42,1511,0.503331113
1,3,152,male,NA,50.9469546,100,1538,82,1225,0.796488947
1,3,153,male,NA,52.18218362,0,11046,83,7360,0.666304545
1,3,154,male,NA,42.02139185,100,303,71,223,0.735973597
1,3,155,male,NA,46.28468072,0,448,21,364,0.8125
1,3,156,male,NA,43.85736339,0,451,12,209,0.463414634
1,3,157,male,NA,63.11823259,0,23190,79,18799,0.810651143
1,3,158,male,NA,52.89374242,100,1876,85,1434,0.764392324
1,3,159,male,NA,64.77591879,0,32862,85,28971,0.881595764
1,3,160,male,NA,57.14237268,0,18223,86,12688,0.696262964
1,3,161,male,NA,52.14422787,0,5415,62,3533,0.652446907
1,3,162,male,NA,53.55453336,0,14289,74,10699,0.748757786
1,3,163,male,NA,50.16281002,0,2748,33,1543,0.561499272
1,3,164,male,NA,55.69982105,100,7631,91,6527,0.855326956
1,3,165,male,NA,52.35180657,0,10373,71,8317,0.801793117
1,3,166,male,NA,52.40345433,0,8343,68,3973,0.476207599
1,3,167,male,NA,55.46997368,0,22366,88,17982,0.803988196
1,3,168,male,NA,46.60691095,0,1093,35,481,0.440073193
1,3,169,male,NA,58.13334323,0,25589,87,20299,0.793270546
1,3,170,male,NA,63.3732872,0,20517,85,14689,0.715942877
1,3,171,male,NA,44.99601609,0,363,17,81,0.223140496
1,3,172,male,NA,39.62875926,0,208,18,126,0.605769231
1,3,173,male,NA,47.17791548,0,838,26,55,0.065632458
1,3,174,male,NA,48.94032545,100,900,71,693,0.77
1,3,175,male,NA,51.8226731,0,3950,48,1758,0.445063291
1,3,176,male,NA,55.40924658,100,3868,94,3390,0.876421923
1,3,177,male,NA,47.13058686,0,312,14,138,0.442307692
1,3,178,male,NA,48.74244872,0,1059,32,200,0.188857413
1,3,179,male,NA,52.66606832,0,7740,65,4907,0.633979328
1,3,180,male,NA,53.03572901,0,18900,64,16648,0.880846561
1,3,181,male,NA,52.29577804,0,8438,68,4954,0.587105949
1,3,182,male,NA,40.03685462,0,442,23,34,0.076923077
1,3,183,male,NA,49.2826146,100,444,69,253,0.56981982
1,3,184,male,NA,40.80073034,0,22,6,5,0.227272727
1,3,185,male,NA,45.09374782,100,305,61,241,0.790163934
1,3,186,male,NA,45.26218869,0,1817,29,1019,0.560814529
1,3,187,male,NA,53.10473546,0,11415,70,7328,0.64196233
1,3,188,male,NA,49.2506635,0,855,38,521,0.609356725
1,3,189,male,NA,48.54966251,0,3334,53,1953,0.585782843
1,3,190,male,NA,47.94542265,0,1619,45,755,0.466337245
1,3,191,male,NA,44.74621469,0,580,27,192,0.331034483
1,3,192,male,NA,44.22795752,100,401,62,258,0.643391521
1,3,193,male,NA,47.40537637,0,800,26,249,0.31125
1,3,194,male,NA,55.90074131,0,16124,86,10370,0.64314066
1,3,195,male,NA,48.87153929,0,1737,33,806,0.464018423
1,3,196,male,NA,53.21971401,0,13264,70,10831,0.81657117
1,3,197,male,NA,50.62957306,0,2801,58,820,0.292752588
1,3,198,male,NA,44.86247529,0,112,5,8,0.071428571
1,3,199,male,NA,39.52029586,0,119,11,14,0.117647059
1,4,0,female,0,49.24505542,NA,7104,75,587,0.082629505
1,4,1,female,0,57.01622248,NA,7171,63,222,0.030958025
1,4,2,female,0,53.97238603,NA,8358,51,478,0.057190715
1,4,3,female,0,62.49935825,NA,7341,74,1126,0.153385097
1,4,4,female,0,37.67852741,NA,7438,58,1172,0.157569239
1,4,5,female,0,62.2230845,NA,8159,65,1355,0.166074274
1,4,6,female,0,52.9817762,NA,7971,48,446,0.055952829
1,4,7,female,0,61.30241958,NA,8084,62,935,0.115660564
1,4,8,female,0,43.71118795,NA,7002,54,271,0.038703228
1,4,9,female,0,51.0629691,NA,7355,56,257,0.034942216
1,4,10,female,0,57.8367831,NA,7828,63,1094,0.139754727
1,4,11,female,0,52.05410512,NA,8214,55,1118,0.136109082
1,4,12,female,0,54.07594094,NA,8295,61,262,0.031585292
1,4,13,female,0,66.70209065,NA,6969,76,2389,0.342803846
1,4,14,female,0,52.01559511,NA,8626,53,1563,0.181196383
1,4,15,female,0,42.70786938,NA,7117,64,941,0.132218631
1,4,16,female,0,62.29948174,NA,8441,59,1425,0.16881886
1,4,17,female,0,53.89515441,NA,7718,53,535,0.069318476
1,4,18,female,0,61.29177606,NA,7886,54,366,0.046411362
1,4,19,female,0,41.36314847,NA,7649,59,579,0.075696169
1,4,20,female,0,40.36229712,NA,7744,40,570,0.073605372
1,4,21,female,0,47.33395559,NA,7973,64,1319,0.165433338
1,4,22,female,0,39.82484965,NA,7665,66,638,0.083235486
1,4,23,female,0,40.79042848,NA,8354,60,165,0.019751017
1,4,24,female,0,33.50005211,NA,8280,68,1145,0.138285024
1,4,25,female,0,51.55938861,NA,8676,55,413,0.047602582
1,4,26,female,0,61.70810544,NA,8406,64,526,0.062574352
1,4,27,female,0,48.48224082,NA,8526,41,102,0.011963406
1,4,28,female,0,49.8185973,NA,9493,34,656,0.06910355
1,4,29,female,0,53.01380372,NA,7709,61,401,0.052017123
1,4,30,female,0,57.60796766,NA,7601,59,475,0.062491777
1,4,31,female,0,31.02055281,NA,8013,43,1038,0.129539498
1,4,32,female,0,52.21778566,NA,6861,72,1539,0.224311325
1,4,33,female,0,45.10100016,NA,7048,63,226,0.032065834
1,4,34,female,0,46.21560181,NA,8353,53,817,0.09780917
1,4,35,female,0,48.58822956,NA,7802,59,178,0.022814663
1,4,36,female,0,58.71524055,NA,7818,60,396,0.050652341
1,4,37,female,0,41.82194159,NA,7197,74,394,0.054745033
1,4,38,female,0,56.5561328,NA,7730,50,526,0.068046572
1,4,39,female,0,57.10249277,NA,7335,65,629,0.085753238
1,4,40,female,0,33.95594754,NA,7725,45,331,0.042847896
1,4,41,female,0,54.9867892,NA,8158,50,1138,0.139494974
1,4,42,female,0,48.83000513,NA,8799,55,1081,0.12285487
1,4,43,female,0,39.49722208,NA,7341,54,1498,0.204059392
1,4,44,female,0,51.50092538,NA,7511,62,684,0.091066436
1,4,45,female,0,57.86130939,NA,8203,54,437,0.053273193
1,4,46,female,0,63.22730125,NA,8160,55,1744,0.21372549
1,4,47,female,0,56.07935713,NA,6061,64,490,0.080844745
1,4,48,female,0,57.0542508,NA,6663,68,592,0.088848867
1,4,49,female,0,59.12083052,NA,8212,50,513,0.062469557
1,4,50,female,1,60.87830443,NA,8337,54,325,0.038982848
1,4,51,female,1,62.63874708,NA,7681,64,1351,0.175888556
1,4,52,female,1,48.01845434,NA,7620,51,183,0.024015748
1,4,53,female,1,57.33169786,NA,7039,54,178,0.025287683
1,4,54,female,1,42.64247061,NA,7606,59,563,0.07402051
1,4,55,female,1,34.05793465,NA,7819,64,484,0.061900499
1,4,56,female,1,50.65759535,NA,7999,53,2149,0.268658582
1,4,57,female,1,65.98516474,NA,8639,50,3109,0.359879616
1,4,58,female,1,37.39223512,NA,8122,52,187,0.023023886
1,4,59,female,1,55.31648997,NA,7333,54,317,0.043229238
1,4,60,female,1,55.64020856,NA,7702,65,243,0.031550247
1,4,61,female,1,48.5245998,NA,7406,54,461,0.062246827
1,4,62,female,1,53.12800659,NA,8796,48,781,0.088790359
1,4,63,female,1,39.2727722,NA,6315,73,253,0.040063341
1,4,64,female,1,46.04149758,NA,8266,59,1036,0.125332688
1,4,65,female,1,45.67302042,NA,6781,68,815,0.120188763
1,4,66,female,1,34.50737816,NA,8182,46,759,0.092764605
1,4,67,female,1,60.57399082,NA,8036,60,733,0.091214535
1,4,68,female,1,56.62900549,NA,7304,63,328,0.0449069
1,4,69,female,1,63.89503775,NA,8004,61,1143,0.142803598
1,4,70,female,1,60.59620968,NA,8529,56,260,0.03048423
1,4,71,female,1,64.9276271,NA,8496,69,3557,0.418667608
1,4,72,female,1,43.75878206,NA,5957,57,395,0.066308545
1,4,73,female,1,55.9400353,NA,5739,72,349,0.060811988
1,4,74,female,1,61.12465033,NA,8185,60,292,0.035675015
1,4,75,female,1,66.00107391,NA,6980,87,2971,0.425644699
1,4,76,female,1,38.88026705,NA,7805,53,1269,0.162588085
1,4,77,female,1,23.96479077,NA,8499,52,406,0.047770326
1,4,78,female,1,63.97828922,NA,7822,70,2231,0.285221171
1,4,79,female,1,52.06968826,NA,7889,64,621,0.078717201
1,4,80,female,1,57.62651605,NA,8041,53,267,0.033204825
1,4,81,female,1,36.26474337,NA,8324,58,1343,0.161340702
1,4,82,female,1,46.152821,NA,8228,56,326,0.039620807
1,4,83,female,1,33.53491834,NA,7113,65,1226,0.172360467
1,4,84,female,1,56.17294235,NA,8191,54,637,0.077768282
1,4,85,female,1,59.01985483,NA,6007,81,968,0.16114533
1,4,86,female,1,59.60837466,NA,8379,59,313,0.037355293
1,4,87,female,1,50.88405047,NA,7864,59,1019,0.129577823
1,4,88,female,1,50.41470298,NA,8027,59,770,0.095926249
1,4,89,female,1,43.78836303,NA,7495,60,464,0.061907939
1,4,90,female,1,55.60736707,NA,8276,44,167,0.02017883
1,4,91,female,1,49.95918963,NA,7718,63,318,0.041202384
1,4,92,female,1,48.57356163,NA,7201,65,464,0.064435495
1,4,93,female,1,73.29479451,NA,5229,93,3160,0.60432205
1,4,94,female,1,46.16982911,NA,8920,41,154,0.017264574
1,4,95,female,1,57.03239468,NA,8881,40,493,0.055511767
1,4,96,female,1,38.13613618,NA,7691,63,577,0.075022754
1,4,97,female,1,43.11973172,NA,7758,65,433,0.055813354
1,4,98,female,1,60.76152061,NA,6649,69,339,0.050985111
1,4,99,female,1,49.41642268,NA,8791,53,430,0.048913662
1,4,100,male,NA,44.84635477,0,3943,37,3086,0.782652802
1,4,101,male,NA,41.42679244,0,1103,32,391,0.354487761
1,4,102,male,NA,54.30559055,0,19292,77,15119,0.783692722
1,4,103,male,NA,38.94732858,0,2459,51,1058,0.430256202
1,4,104,male,NA,48.89453776,0,3741,39,2741,0.732691794
1,4,105,male,NA,48.60412579,0,5718,56,3421,0.598286114
1,4,106,male,NA,47.00220702,0,5801,45,3581,0.617307361
1,4,107,male,NA,43.73838048,0,1331,30,342,0.256949662
1,4,108,male,NA,55.02010922,0,20679,75,16423,0.79418734
1,4,109,male,NA,51.80291392,100,1951,90,1615,0.827780625
1,4,110,male,NA,45.06223263,0,3947,38,2491,0.631112237
1,4,111,male,NA,51.27512052,100,1765,84,1473,0.834560907
1,4,112,male,NA,38.1879417,0,644,11,420,0.652173913
1,4,113,male,NA,42.87234041,100,447,58,364,0.814317673
1,4,114,male,NA,42.51830917,100,300,64,160,0.533333333
1,4,115,male,NA,60.72207181,0,20766,84,14580,0.702109217
1,4,116,male,NA,44.44973888,0,1877,31,1313,0.699520511
1,4,117,male,NA,49.81372694,100,739,86,548,0.741542625
1,4,118,male,NA,41.19118331,0,1277,22,133,0.104150352
1,4,119,male,NA,47.42888278,0,1148,16,46,0.040069686
1,4,120,male,NA,46.58647073,0,1303,24,978,0.750575595
1,4,121,male,NA,51.33862392,0,15620,76,11701,0.749103713
1,4,122,male,NA,51.67763433,0,10026,62,7705,0.768501895
1,4,123,male,NA,37.20731226,0,121,16,80,0.661157025
1,4,124,male,NA,44.59413253,0,114,9,14,0.122807018
1,4,125,male,NA,44.13185413,0,3178,38,2417,0.760541221
1,4,126,male,NA,42.37986868,100,195,64,151,0.774358974
1,4,127,male,NA,48.51009893,0,4411,60,2986,0.676944004
1,4,128,male,NA,43.62997658,0,2584,25,2177,0.84249226
1,4,129,male,NA,50.18703718,0,12438,74,7821,0.628798842
1,4,130,male,NA,44.81784511,0,432,16,176,0.407407407
1,4,131,male,NA,52.19967419,0,9062,64,5735,0.632862503
1,4,132,male,NA,53.08257057,0,19917,73,16556,0.831249686
1,4,133,male,NA,54.49817533,0,18815,82,13261,0.704809992
1,4,134,male,NA,47.81718325,0,1322,30,188,0.142208775
1,4,135,male,NA,49.9188495,0,3344,26,2251,0.673145933
1,4,136,male,NA,49.87404951,0,9290,78,5959,0.641442411
1,4,137,male,NA,48.20063278,0,9034,73,6260,0.692937791
1,4,138,male,NA,49.99562533,0,21298,88,17182,0.806742417
1,4,139,male,NA,43.73742183,0,1395,20,389,0.278853047
1,4,140,male,NA,51.4883627,0,5657,58,3407,0.602262683
1,4,141,male,NA,53.28822705,100,4212,97,3573,0.848290598
1,4,142,male,NA,56.50959396,0,26514,82,22184,0.836690051
1,4,143,male,NA,48.68612918,0,2075,31,624,0.300722892
1,4,144,male,NA,45.86454721,0,1917,24,913,0.476264997
1,4,145,male,NA,41.5606289,0,5404,55,3627,0.671169504
1,4,146,male,NA,52.8551025,0,18183,91,13160,0.723752956
1,4,147,male,NA,51.83891229,0,14258,76,11026,0.773320241
1,4,148,male,NA,49.79472802,0,3811,56,2085,0.547100499
1,4,149,male,NA,55.42786844,100,6499,100,5535,0.851669488
1,4,150,male,NA,46.98022327,0,3978,45,2457,0.617647059
1,4,151,male,NA,48.61615169,0,10941,65,8486,0.77561466
1,4,152,male,NA,48.54407488,0,4444,37,3022,0.680018002
1,4,153,male,NA,42.543998,0,764,35,222,0.290575916
1,4,154,male,NA,52.30985216,100,1516,86,1194,0.787598945
1,4,155,male,NA,51.10758573,0,7590,45,6188,0.815283267
1,4,156,male,NA,49.70740701,0,5121,55,3199,0.624682679
1,4,157,male,NA,49.09554934,0,7256,53,5627,0.775496141
1,4,158,male,NA,39.98798533,0,3042,32,2008,0.660092045
1,4,159,male,NA,59.42802523,0,29050,85,24810,0.85404475
1,4,160,male,NA,53.91145134,0,16785,84,11862,0.706702413
1,4,161,male,NA,62.07755682,100,11286,99,9585,0.849282297
1,4,162,male,NA,44.57785792,100,391,66,222,0.567774936
1,4,163,male,NA,50.44870859,0,3093,23,2552,0.82508891
1,4,164,male,NA,57.52002006,0,22775,82,17681,0.776333699
1,4,165,male,NA,50.52376646,0,5162,48,2504,0.485083301
1,4,166,male,NA,57.82611143,0,30212,85,26384,0.873295379
1,4,167,male,NA,51.50357667,100,1486,88,1207,0.812247645
1,4,168,male,NA,46.14331438,0,4505,61,1265,0.280799112
1,4,169,male,NA,54.24570632,0,24951,78,21243,0.851388722
1,4,170,male,NA,51.93822332,0,8742,63,5387,0.616220544
1,4,171,male,NA,51.11078674,0,8648,63,6328,0.73172988
1,4,172,male,NA,56.87625709,0,27500,81,23232,0.8448
1,4,173,male,NA,41.18207884,0,472,22,204,0.43220339
1,4,174,male,NA,51.25367872,0,9985,75,7078,0.708863295
1,4,175,male,NA,53.78545142,0,17639,83,12846,0.728272578
1,4,176,male,NA,49.17182098,100,1165,79,946,0.812017167
1,4,177,male,NA,53.02949769,100,2027,93,1614,0.796250617
1,4,178,male,NA,52.63743299,100,2243,92,1798,0.801604993
1,4,179,male,NA,51.30428835,0,13488,64,10559,0.782844009
1,4,180,male,NA,44.49081395,100,381,72,281,0.737532808
1,4,181,male,NA,44.91133995,0,5351,55,2941,0.549616894
1,4,182,male,NA,50.86209246,0,6645,55,4336,0.652520692
1,4,183,male,NA,44.73017015,0,3541,46,1858,0.524710534
1,4,184,male,NA,51.74499259,0,10320,70,8022,0.777325581
1,4,185,male,NA,45.9104872,0,1329,30,594,0.446952596
1,4,186,male,NA,47.32441892,0,989,12,246,0.248736097
1,4,187,male,NA,49.10545305,100,516,65,312,0.604651163
1,4,188,male,NA,44.55059009,0,991,11,521,0.525731584
1,4,189,male,NA,55.60150671,0,15852,83,9402,0.593111279
1,4,190,male,NA,50.86788164,0,9412,56,7966,0.846366341
1,4,191,male,NA,46.56994647,0,5371,46,3297,0.613852169
1,4,192,male,NA,45.78314998,100,601,65,468,0.778702163
1,4,193,male,NA,53.88768638,0,26026,80,22518,0.865211711
1,4,194,male,NA,40.92342278,100,197,59,155,0.78680203
1,4,195,male,NA,49.62012435,0,9289,65,5759,0.619980622
1,4,196,male,NA,54.09974672,100,5446,96,4472,0.82115314
1,4,197,male,NA,55.96785315,100,7685,100,6725,0.875081327
1,4,198,male,NA,55.55879373,0,25107,89,20241,0.806189509
1,4,199,male,NA,57.18765809,0,23151,87,18623,0.804414496
1,5,0,female,1,43.09580903,NA,6456,80,723,0.111988848
1,5,1,female,1,44.46581124,NA,7640,49,343,0.044895288
1,5,2,female,1,53.20530369,NA,8051,57,585,0.072661781
1,5,3,female,1,35.76635967,NA,7104,39,1640,0.230855856
1,5,4,female,1,52.39137386,NA,8037,60,720,0.089585666
1,5,5,female,1,42.21217777,NA,5484,69,266,0.048504741
1,5,6,female,1,50.73469329,NA,5978,51,290,0.048511208
1,5,7,female,1,51.35500628,NA,5287,62,202,0.038206923
1,5,8,female,1,39.7804608,NA,6441,66,735,0.114112715
1,5,9,female,1,58.95316773,NA,7413,67,1096,0.147848374
1,5,10,female,1,57.20647986,NA,5435,58,233,0.042870285
1,5,11,female,1,39.45187206,NA,5393,46,242,0.044872983
1,5,12,female,1,72.05814906,NA,4432,88,3939,0.888763538
1,5,13,female,1,46.67630401,NA,7849,57,338,0.043062811
1,5,14,female,1,56.02247047,NA,8301,52,341,0.041079388
1,5,15,female,1,46.00851007,NA,5251,51,1277,0.243191773
1,5,16,female,1,37.48813363,NA,8195,44,190,0.023184869
1,5,17,female,1,63.29829164,NA,6567,66,1500,0.228414801
1,5,18,female,1,42.27953576,NA,7318,49,244,0.033342443
