"Run","costO","costS","Strategy","PI","RS"
2109,2,0.5,"Revealers",3915.76,5.48
2110,2,0.5,"Concealers",7844.66,7.46
2110,2,0.5,"Revealers",6264.88,6.86
2111,2,0.5,"Concealers",7889.12,7.54
2111,2,0.5,"Revealers",6083.36,6.78
2112,2,0.5,"Concealers",6268.36,6.72
2112,2,0.5,"Revealers",3828.78,5.74
2113,2,0.5,"Concealers",6399.16,6.68
2113,2,0.5,"Revealers",4669.32,5.9
2114,2,0.5,"Concealers",7097.94,7.14
2114,2,0.5,"Revealers",5004.42,6.04
2115,2,0.5,"Concealers",7319.38,7.18
2115,2,0.5,"Revealers",4864.9,6.16
2116,2,0.5,"Concealers",8587.7,7.96
2116,2,0.5,"Revealers",6411.3,6.9
2117,2,0.5,"Concealers",7436.86,7.24
2117,2,0.5,"Revealers",5045.96,6.22
2118,2,0.5,"Concealers",5704.8,6.34
2118,2,0.5,"Revealers",4702.7,5.98
2119,2,0.5,"Concealers",7253.7,7.32
2119,2,0.5,"Revealers",5534.56,6.46
2120,2,0.5,"Concealers",5879.06,6.32
2120,2,0.5,"Revealers",3328.4,5.24
2121,2,0.5,"Concealers",7045.8,7.08
2121,2,0.5,"Revealers",5464.52,6.4
2122,2,0.5,"Concealers",6712.64,7.06
2122,2,0.5,"Revealers",5646.54,6.52
2123,2,0.5,"Concealers",6802.68,7.06
2123,2,0.5,"Revealers",5775.66,6.52
2124,2,0.5,"Concealers",7845.2,7.56
2124,2,0.5,"Revealers",5563.42,6.44
2125,2,0.5,"Concealers",7047.94,7.18
2125,2,0.5,"Revealers",5388.82,6.28
2126,2,0.5,"Concealers",7604.1,7.36
2126,2,0.5,"Revealers",5838.82,6.5
2127,2,0.5,"Concealers",7884.16,7.6
2127,2,0.5,"Revealers",6017.34,6.76
2128,2,0.5,"Concealers",7341.48,7.44
2128,2,0.5,"Revealers",7277.56,7.26
2129,2,0.5,"Concealers",6901.44,7.04
2129,2,0.5,"Revealers",4482.5,5.92
2130,2,0.5,"Concealers",7415.78,7.48
2130,2,0.5,"Revealers",5776.56,6.62
2131,2,0.5,"Concealers",7942.54,7.56
2131,2,0.5,"Revealers",6009.84,6.64
2132,2,0.5,"Concealers",7689.52,7.62
2132,2,0.5,"Revealers",7522.4,7.5
2133,2,0.5,"Concealers",8251.82,7.72
2133,2,0.5,"Revealers",5707.84,6.52
2134,2,0.5,"Concealers",8149.6,7.72
2134,2,0.5,"Revealers",7017.26,7
2135,2,0.5,"Concealers",7197.92,7.34
2135,2,0.5,"Revealers",5656.64,6.48
2136,2,0.5,"Concealers",6840.46,6.94
2136,2,0.5,"Revealers",3844.22,5.58
2137,2,0.5,"Concealers",8117,7.76
2137,2,0.5,"Revealers",5634.02,6.62
2138,2,0.5,"Concealers",6078.54,6.56
2138,2,0.5,"Revealers",4287.68,5.92
2139,2,0.5,"Concealers",6457.28,6.82
2139,2,0.5,"Revealers",4183.82,5.78
2140,2,0.5,"Concealers",6683.94,6.98
2140,2,0.5,"Revealers",5461.4,6.48
2141,2,0.5,"Concealers",5179.6,6.08
2141,2,0.5,"Revealers",3953.36,5.66
2142,2,0.5,"Concealers",7776.8,7.62
2142,2,0.5,"Revealers",6473.26,6.88
2143,2,0.5,"Concealers",8590.34,7.96
2143,2,0.5,"Revealers",6562.04,6.92
2144,2,0.5,"Concealers",5523.98,6.12
2144,2,0.5,"Revealers",3629.32,5.36
2145,2,0.5,"Concealers",6768.7,6.96
2145,2,0.5,"Revealers",4052.04,5.76
2146,2,0.5,"Concealers",7588.34,7.44
2146,2,0.5,"Revealers",7145.36,7.22
2147,2,0.5,"Concealers",7055.42,7.12
2147,2,0.5,"Revealers",4699.98,6.12
2148,2,0.5,"Concealers",7863.26,7.7
2148,2,0.5,"Revealers",5597.96,6.68
2149,2,0.5,"Concealers",7547.66,7.36
2149,2,0.5,"Revealers",5398.92,6.36
2150,2,0.5,"Concealers",8284.74,7.88
2150,2,0.5,"Revealers",7134.4,7.3
2151,2,0.5,"Concealers",7407.84,7.36
2151,2,0.5,"Revealers",4850.4,6.08
2152,2,0.5,"Concealers",8191.66,7.78
2152,2,0.5,"Revealers",5577.92,6.58
2153,2,0.5,"Concealers",5950.32,6.32
2153,2,0.5,"Revealers",3616.42,5.48
2154,2,0.5,"Concealers",6958.14,7.12
2154,2,0.5,"Revealers",4480.08,5.9
2155,2,0.5,"Concealers",8686.14,7.98
2155,2,0.5,"Revealers",5944.92,6.76
2156,2,0.5,"Concealers",6091.6,6.34
2156,2,0.5,"Revealers",2902.92,5.06
2157,2,0.5,"Concealers",8474.48,7.76
2157,2,0.5,"Revealers",5897.52,6.68
2158,2,0.5,"Concealers",6897.18,7
2158,2,0.5,"Revealers",5372.8,6.36
2159,2,0.5,"Concealers",7304.74,7.2
2159,2,0.5,"Revealers",4818.12,5.98
2160,2,0.5,"Concealers",8338.82,7.84
2160,2,0.5,"Revealers",5902.06,6.6
2161,2,0.5,"Concealers",7324.82,7.28
2161,2,0.5,"Revealers",6493.18,6.9
2162,2,0.5,"Concealers",7155.16,7.12
2162,2,0.5,"Revealers",5139.24,6.14
2163,2,0.5,"Concealers",7683.94,7.56
2163,2,0.5,"Revealers",5703.48,6.48
2164,2,0.5,"Concealers",7827.64,7.48
2164,2,0.5,"Revealers",5629.62,6.5
2165,2,0.5,"Concealers",7948.36,7.62
2165,2,0.5,"Revealers",5995.6,6.76
2166,2,0.5,"Concealers",7592.46,7.34
2166,2,0.5,"Revealers",5248.38,6.26
2167,2,0.5,"Concealers",6160.3,6.58
2167,2,0.5,"Revealers",3788.6,5.58
2168,2,0.5,"Concealers",6131.46,6.46
2168,2,0.5,"Revealers",3814.74,5.62
2169,2,0.5,"Concealers",5382.1,6.28
2169,2,0.5,"Revealers",3795.96,5.38
2170,2,0.5,"Concealers",6537.22,6.66
2170,2,0.5,"Revealers",3377.12,5.34
2171,2,0.5,"Concealers",6897.5,7.06
2171,2,0.5,"Revealers",4507.44,5.86
2172,2,0.5,"Concealers",7082.04,7.12
2172,2,0.5,"Revealers",4582.44,5.92
2173,2,0.5,"Concealers",8566.58,7.92
2173,2,0.5,"Revealers",6224.84,6.66
2174,2,0.5,"Concealers",7401.72,7.36
2174,2,0.5,"Revealers",5989.12,6.64
2175,2,0.5,"Concealers",7824.58,7.52
2175,2,0.5,"Revealers",5595.94,6.54
2176,2,0.5,"Concealers",6361.48,6.68
2176,2,0.5,"Revealers",4861.5,6.1
2177,2,0.5,"Concealers",7343.22,7.34
2177,2,0.5,"Revealers",6545.34,6.86
2178,2,0.5,"Concealers",5371.7,6.16
2178,2,0.5,"Revealers",3673,5.54
2179,2,0.5,"Concealers",7669.98,7.46
2179,2,0.5,"Revealers",6652.74,7.04
2180,2,0.5,"Concealers",6524.14,6.74
2180,2,0.5,"Revealers",3951.24,5.68
2181,2,0.5,"Concealers",8517.82,7.9
2181,2,0.5,"Revealers",6186.88,6.78
2182,2,0.5,"Concealers",8051.22,7.64
2182,2,0.5,"Revealers",7195.7,7.26
2183,2,0.5,"Concealers",6666.02,6.92
2183,2,0.5,"Revealers",4851.26,6.06
2184,2,0.5,"Concealers",6981.24,7.1
2184,2,0.5,"Revealers",5653.24,6.56
2185,2,0.5,"Concealers",7673,7.46
2185,2,0.5,"Revealers",5923.46,6.62
2186,2,0.5,"Concealers",7938.18,7.62
2186,2,0.5,"Revealers",6556.82,7.04
2187,2,0.5,"Concealers",7233.26,7.18
2187,2,0.5,"Revealers",6031.9,6.56
2188,2,0.5,"Concealers",6126.32,6.66
2188,2,0.5,"Revealers",4947.18,6.1
2189,2,0.5,"Concealers",7248.3,7.2
2189,2,0.5,"Revealers",4437.66,5.92
2190,2,0.5,"Concealers",7226.24,7.22
2190,2,0.5,"Revealers",4982.14,6.22
2191,2,0.5,"Concealers",7040.64,7.2
2191,2,0.5,"Revealers",4430.08,5.92
2192,2,0.5,"Concealers",6317.4,6.64
2192,2,0.5,"Revealers",3858.8,5.58
2193,2,0.5,"Concealers",6676.42,7.02
2193,2,0.5,"Revealers",5158.8,6.26
2194,2,0.5,"Concealers",6695.48,6.82
2194,2,0.5,"Revealers",3973.6,5.6
2195,2,0.5,"Concealers",7183.8,7.3
2195,2,0.5,"Revealers",7414.62,7.4
2196,2,0.5,"Concealers",8676.52,8.04
2196,2,0.5,"Revealers",7401.06,7.28
2197,2,0.5,"Concealers",7066.66,6.94
2197,2,0.5,"Revealers",4257.2,5.78
2198,2,0.5,"Concealers",7716.22,7.48
2198,2,0.5,"Revealers",5195.8,6.12
2199,2,0.5,"Concealers",7227.46,7.24
2199,2,0.5,"Revealers",6220.34,6.84
2200,2,0.5,"Concealers",7416.98,7.42
2200,2,0.5,"Revealers",6243.4,6.68
2201,2,1,"Concealers",7282.32,7.34
2201,2,1,"Revealers",6836.3,7.04
2202,2,1,"Concealers",8110.14,7.68
2202,2,1,"Revealers",5044.92,6.2
2203,2,1,"Concealers",7188.22,7.3
2203,2,1,"Revealers",4510.96,6.02
2204,2,1,"Concealers",6992.4,7.1
2204,2,1,"Revealers",4874.82,6.08
2205,2,1,"Concealers",5921.78,6.4
2205,2,1,"Revealers",3420.5,5.32
2206,2,1,"Concealers",7025.32,7.16
2206,2,1,"Revealers",5235.12,6.46
2207,2,1,"Concealers",7616.02,7.48
2207,2,1,"Revealers",5353.82,6.36
2208,2,1,"Concealers",7053.98,6.98
2208,2,1,"Revealers",4519.94,6
2209,2,1,"Concealers",7423.88,7.42
2209,2,1,"Revealers",7034.54,7.24
2210,2,1,"Concealers",8122.54,7.62
2210,2,1,"Revealers",5635.76,6.56
2211,2,1,"Concealers",8301.22,7.86
2211,2,1,"Revealers",6303.9,6.86
2212,2,1,"Concealers",7318.82,7.22
2212,2,1,"Revealers",4559.1,5.92
2213,2,1,"Concealers",7138.74,7.2
2213,2,1,"Revealers",4889.94,6.22
2214,2,1,"Concealers",6855.92,7.16
2214,2,1,"Revealers",7413.7,7.42
2215,2,1,"Concealers",7291.6,7.28
2215,2,1,"Revealers",5333.9,6.36
2216,2,1,"Concealers",7981.1,7.58
2216,2,1,"Revealers",5766.5,6.58
2217,2,1,"Concealers",7832.14,7.54
2217,2,1,"Revealers",5537.5,6.52
2218,2,1,"Concealers",7864.74,7.58
2218,2,1,"Revealers",5823.52,6.62
2219,2,1,"Concealers",7666.22,7.4
2219,2,1,"Revealers",5180.48,6.22
2220,2,1,"Concealers",8625.3,7.96
2220,2,1,"Revealers",6585.08,6.96
2221,2,1,"Concealers",6263.22,6.54
2221,2,1,"Revealers",3625.14,5.48
2222,2,1,"Concealers",7780.12,7.56
2222,2,1,"Revealers",6169.28,6.8
2223,2,1,"Concealers",7218.68,7.4
2223,2,1,"Revealers",6267.76,6.8
2224,2,1,"Concealers",7632.92,7.5
2224,2,1,"Revealers",6783.54,7.1
2225,2,1,"Concealers",8622.84,7.94
2225,2,1,"Revealers",6182.76,6.82
2226,2,1,"Concealers",7050.92,7.22
2226,2,1,"Revealers",4966.94,6.3
2227,2,1,"Concealers",7672.26,7.38
2227,2,1,"Revealers",4738.6,6.12
2228,2,1,"Concealers",5944.84,6.3
2228,2,1,"Revealers",3900.46,5.5
2229,2,1,"Concealers",8105.2,7.84
2229,2,1,"Revealers",6177.48,6.8
2230,2,1,"Concealers",8567.12,7.88
2230,2,1,"Revealers",5486.74,6.48
2231,2,1,"Concealers",8551.26,7.86
2231,2,1,"Revealers",6116.52,6.86
2232,2,1,"Concealers",6450.28,6.8
2232,2,1,"Revealers",4599.24,6
2233,2,1,"Concealers",7309.78,7.3
2233,2,1,"Revealers",5450.48,6.44
2234,2,1,"Concealers",8443.74,7.78
2234,2,1,"Revealers",5789.08,6.6
2235,2,1,"Concealers",6977.94,6.96
2235,2,1,"Revealers",4206.52,5.72
2236,2,1,"Concealers",7868.58,7.54
2236,2,1,"Revealers",5630.04,6.44
2237,2,1,"Concealers",7039.5,7.08
2237,2,1,"Revealers",4847.88,5.98
2238,2,1,"Concealers",8456.86,7.92
2238,2,1,"Revealers",6673.78,7.1
2239,2,1,"Concealers",7722.04,7.46
2239,2,1,"Revealers",5455.18,6.48
2240,2,1,"Concealers",8198.06,7.8
2240,2,1,"Revealers",5364.6,6.38
2241,2,1,"Concealers",6372.6,6.64
2241,2,1,"Revealers",4873.52,5.96
2242,2,1,"Concealers",6903.92,7.12
2242,2,1,"Revealers",4405.1,5.88
2243,2,1,"Concealers",7736.2,7.6
2243,2,1,"Revealers",7055.98,7.18
2244,2,1,"Concealers",6889.5,6.9
2244,2,1,"Revealers",4787.82,5.98
2245,2,1,"Concealers",7677.24,7.46
2245,2,1,"Revealers",5639.68,6.4
2246,2,1,"Concealers",7138.62,7.24
2246,2,1,"Revealers",5578.62,6.42
2247,2,1,"Concealers",6490.74,6.8
2247,2,1,"Revealers",3303.5,5.28
2248,2,1,"Concealers",7924.72,7.66
2248,2,1,"Revealers",7361.02,7.36
2249,2,1,"Concealers",7182.48,7.34
2249,2,1,"Revealers",6432.44,6.96
2250,2,1,"Concealers",7186.36,7.04
2250,2,1,"Revealers",4436.26,5.94
2251,2,1,"Concealers",6507.28,6.76
2251,2,1,"Revealers",3602.18,5.4
2252,2,1,"Concealers",7270.38,7.18
2252,2,1,"Revealers",4891.12,6.1
2253,2,1,"Concealers",7394.32,7.28
2253,2,1,"Revealers",5157.74,6.22
2254,2,1,"Concealers",7850.04,7.54
2254,2,1,"Revealers",6302.32,6.68
2255,2,1,"Concealers",7506.12,7.24
2255,2,1,"Revealers",5025.56,6.22
2256,2,1,"Concealers",7637.78,7.36
2256,2,1,"Revealers",4838.8,6.04
2257,2,1,"Concealers",7175.32,7.22
2257,2,1,"Revealers",5030.88,6.24
2258,2,1,"Concealers",6882.56,7.06
2258,2,1,"Revealers",4079.96,5.64
2259,2,1,"Concealers",7134.9,7.32
2259,2,1,"Revealers",5649.54,6.52
2260,2,1,"Concealers",8307.24,7.76
2260,2,1,"Revealers",6562.4,6.98
2261,2,1,"Concealers",7961.72,7.56
2261,2,1,"Revealers",5122.86,6.32
2262,2,1,"Concealers",7577.86,7.54
2262,2,1,"Revealers",6214.5,6.82
2263,2,1,"Concealers",7721.58,7.56
2263,2,1,"Revealers",5637.8,6.58
2264,2,1,"Concealers",7478.64,7.32
2264,2,1,"Revealers",3971.62,5.64
2265,2,1,"Concealers",8159.46,7.78
2265,2,1,"Revealers",5726.5,6.58
2266,2,1,"Concealers",7294.82,7.18
2266,2,1,"Revealers",5150.34,6.26
2267,2,1,"Concealers",8261.84,7.78
2267,2,1,"Revealers",5632.68,6.38
2268,2,1,"Concealers",8151.86,7.66
2268,2,1,"Revealers",5997.1,6.66
2269,2,1,"Concealers",6545.9,6.56
2269,2,1,"Revealers",3497.88,5.38
2270,2,1,"Concealers",6804.1,6.96
2270,2,1,"Revealers",4311.66,5.88
2271,2,1,"Concealers",7628.96,7.32
2271,2,1,"Revealers",5495.52,6.38
2272,2,1,"Concealers",7736.28,7.54
2272,2,1,"Revealers",6966.06,7.18
2273,2,1,"Concealers",6131.6,6.62
2273,2,1,"Revealers",4624,5.98
2274,2,1,"Concealers",8090.76,7.68
2274,2,1,"Revealers",6249.76,6.8
2275,2,1,"Concealers",6179.52,6.74
2275,2,1,"Revealers",3733.62,5.5
2276,2,1,"Concealers",6823.48,6.94
2276,2,1,"Revealers",5587.4,6.42
2277,2,1,"Concealers",7498.66,7.36
2277,2,1,"Revealers",5537.48,6.38
2278,2,1,"Concealers",7059.48,7.24
2278,2,1,"Revealers",6670.62,7.06
2279,2,1,"Concealers",7018.38,7.32
2279,2,1,"Revealers",6017.44,6.8
2280,2,1,"Concealers",7281.2,7.28
2280,2,1,"Revealers",5553.86,6.58
2281,2,1,"Concealers",8020.66,7.62
2281,2,1,"Revealers",7670.66,7.5
2282,2,1,"Concealers",7281.32,7.34
2282,2,1,"Revealers",5851.62,6.64
2283,2,1,"Concealers",7901.6,7.56
2283,2,1,"Revealers",6205.84,6.68
2284,2,1,"Concealers",6854.86,6.9
2284,2,1,"Revealers",4343.6,5.8
2285,2,1,"Concealers",7756.94,7.62
2285,2,1,"Revealers",5165.9,6.3
2286,2,1,"Concealers",7181.28,7.22
2286,2,1,"Revealers",4789.76,6.02
2287,2,1,"Concealers",8549.02,7.84
2287,2,1,"Revealers",6112.66,6.68
2288,2,1,"Concealers",5049.42,6.1
2288,2,1,"Revealers",3492.66,5.44
2289,2,1,"Concealers",7241.4,7.18
2289,2,1,"Revealers",5194.68,6.32
2290,2,1,"Concealers",7268.9,7.3
2290,2,1,"Revealers",4260.2,5.76
2291,2,1,"Concealers",8097.04,7.74
2291,2,1,"Revealers",6577.68,7.04
2292,2,1,"Concealers",7246.94,7.26
2292,2,1,"Revealers",4641.6,6
2293,2,1,"Concealers",7945.42,7.62
2293,2,1,"Revealers",5947.92,6.76
2294,2,1,"Concealers",8206.1,7.82
2294,2,1,"Revealers",6405.84,6.84
2295,2,1,"Concealers",5981.58,6.6
2295,2,1,"Revealers",4320.38,5.76
2296,2,1,"Concealers",8490.48,7.86
2296,2,1,"Revealers",5823.8,6.62
2297,2,1,"Concealers",6371.78,6.7
2297,2,1,"Revealers",4175.86,5.6
2298,2,1,"Concealers",7483.54,7.12
2298,2,1,"Revealers",4837.2,6.02
2299,2,1,"Concealers",6915.48,7.1
2299,2,1,"Revealers",4612.8,6.02
2300,2,1,"Concealers",6989.88,7.12
2300,2,1,"Revealers",6076.1,6.74
2301,2,1.5,"Concealers",7102.62,7.3
2301,2,1.5,"Revealers",7461.38,7.48
2302,2,1.5,"Concealers",7703.36,7.68
2302,2,1.5,"Revealers",7895.7,7.72
2303,2,1.5,"Concealers",7985.1,7.68
2303,2,1.5,"Revealers",7549.86,7.58
2304,2,1.5,"Concealers",7882.36,7.74
2304,2,1.5,"Revealers",7545.22,7.52
2305,2,1.5,"Concealers",7894.38,7.8
2305,2,1.5,"Revealers",8509.64,8.02
2306,2,1.5,"Concealers",7763.62,7.74
2306,2,1.5,"Revealers",7489.62,7.6
2307,2,1.5,"Concealers",7890.6,7.64
2307,2,1.5,"Revealers",7627.74,7.64
2308,2,1.5,"Concealers",7647.72,7.58
2308,2,1.5,"Revealers",8429.38,7.92
2309,2,1.5,"Concealers",7287.5,7.46
2309,2,1.5,"Revealers",6885.12,7.28
2310,2,1.5,"Concealers",8387.72,8.06
2310,2,1.5,"Revealers",7512.84,7.52
2311,2,1.5,"Concealers",7701.04,7.66
2311,2,1.5,"Revealers",7876.1,7.62
2312,2,1.5,"Concealers",7038.38,7.4
2312,2,1.5,"Revealers",7168.52,7.38
2313,2,1.5,"Concealers",7949.92,7.82
2313,2,1.5,"Revealers",7985.76,7.78
2314,2,1.5,"Concealers",7726.26,7.76
2314,2,1.5,"Revealers",8165.9,7.82
2315,2,1.5,"Concealers",7163.42,7.32
2315,2,1.5,"Revealers",8119.06,7.94
2316,2,1.5,"Concealers",7365.06,7.6
2316,2,1.5,"Revealers",7586.78,7.62
2317,2,1.5,"Concealers",7402.78,7.4
2317,2,1.5,"Revealers",7761.46,7.58
2318,2,1.5,"Concealers",7807.64,7.76
2318,2,1.5,"Revealers",7260.34,7.38
2319,2,1.5,"Concealers",7593.68,7.62
2319,2,1.5,"Revealers",8085.28,7.82
2320,2,1.5,"Concealers",8032.12,7.88
2320,2,1.5,"Revealers",7505.64,7.52
2321,2,1.5,"Concealers",7755.44,7.62
2321,2,1.5,"Revealers",7432.32,7.5
2322,2,1.5,"Concealers",7957.9,7.74
2322,2,1.5,"Revealers",7747.68,7.6
2323,2,1.5,"Concealers",7700.1,7.68
2323,2,1.5,"Revealers",7000.32,7.28
2324,2,1.5,"Concealers",7927.66,7.68
2324,2,1.5,"Revealers",7827.28,7.74
2325,2,1.5,"Concealers",7593.58,7.54
2325,2,1.5,"Revealers",7843.1,7.72
2326,2,1.5,"Concealers",7693.3,7.7
2326,2,1.5,"Revealers",7185.6,7.36
2327,2,1.5,"Concealers",7492.72,7.52
2327,2,1.5,"Revealers",7389.2,7.56
2328,2,1.5,"Concealers",7534.3,7.6
2328,2,1.5,"Revealers",8046.56,7.82
2329,2,1.5,"Concealers",7731.62,7.6
2329,2,1.5,"Revealers",8412.16,8.02
2330,2,1.5,"Concealers",7768.46,7.58
2330,2,1.5,"Revealers",7614.88,7.62
2331,2,1.5,"Concealers",7498.5,7.54
2331,2,1.5,"Revealers",7941.58,7.76
2332,2,1.5,"Concealers",8058.36,7.92
2332,2,1.5,"Revealers",7736.3,7.72
2333,2,1.5,"Concealers",7562.92,7.62
2333,2,1.5,"Revealers",8194,7.92
2334,2,1.5,"Concealers",7714.16,7.62
2334,2,1.5,"Revealers",8237.36,7.92
2335,2,1.5,"Concealers",7139.42,7.42
2335,2,1.5,"Revealers",7105.62,7.36
2336,2,1.5,"Concealers",7386.28,7.6
2336,2,1.5,"Revealers",7346.42,7.54
2337,2,1.5,"Concealers",7656.24,7.56
2337,2,1.5,"Revealers",7551.82,7.62
2338,2,1.5,"Concealers",6917.34,7.3
2338,2,1.5,"Revealers",6368.8,7.14
2339,2,1.5,"Concealers",7580.36,7.64
2339,2,1.5,"Revealers",7773.68,7.62
2340,2,1.5,"Concealers",7926.92,7.76
2340,2,1.5,"Revealers",8079.54,7.9
2341,2,1.5,"Concealers",8363.76,7.9
2341,2,1.5,"Revealers",7688.38,7.6
2342,2,1.5,"Concealers",7676.66,7.76
2342,2,1.5,"Revealers",8210.9,7.8
2343,2,1.5,"Concealers",7455.1,7.44
2343,2,1.5,"Revealers",7905.48,7.8
2344,2,1.5,"Concealers",8254.88,7.9
2344,2,1.5,"Revealers",7609.06,7.58
2345,2,1.5,"Concealers",7548.64,7.56
2345,2,1.5,"Revealers",7529.74,7.58
2346,2,1.5,"Concealers",7565.54,7.66
2346,2,1.5,"Revealers",6956.18,7.32
2347,2,1.5,"Concealers",7518.68,7.66
2347,2,1.5,"Revealers",7554.54,7.58
2348,2,1.5,"Concealers",7696.62,7.72
2348,2,1.5,"Revealers",7445.86,7.44
2349,2,1.5,"Concealers",7584.72,7.62
2349,2,1.5,"Revealers",7549.72,7.56
2350,2,1.5,"Concealers",7577.02,7.66
2350,2,1.5,"Revealers",7487.9,7.44
2351,2,1.5,"Concealers",7036.26,7.32
2351,2,1.5,"Revealers",7350.36,7.56
2352,2,1.5,"Concealers",8705.26,8.14
2352,2,1.5,"Revealers",8210.9,7.82
2353,2,1.5,"Concealers",7703.32,7.8
2353,2,1.5,"Revealers",7721.9,7.66
2354,2,1.5,"Concealers",7189.58,7.46
2354,2,1.5,"Revealers",7036.82,7.34
2355,2,1.5,"Concealers",7742.44,7.6
2355,2,1.5,"Revealers",7350.54,7.52
2356,2,1.5,"Concealers",7697.12,7.7
2356,2,1.5,"Revealers",7885.92,7.78
2357,2,1.5,"Concealers",7805.28,7.68
2357,2,1.5,"Revealers",7790.24,7.78
2358,2,1.5,"Concealers",8577.92,8
2358,2,1.5,"Revealers",7908.48,7.6
2359,2,1.5,"Concealers",7171.52,7.34
2359,2,1.5,"Revealers",7404.5,7.52
2360,2,1.5,"Concealers",7814.36,7.72
2360,2,1.5,"Revealers",7628.62,7.68
2361,2,1.5,"Concealers",7378.36,7.5
2361,2,1.5,"Revealers",7264.38,7.5
2362,2,1.5,"Concealers",7323,7.5
2362,2,1.5,"Revealers",7603.24,7.7
2363,2,1.5,"Concealers",8052.62,7.82
2363,2,1.5,"Revealers",8426.06,7.9
2364,2,1.5,"Concealers",7479.3,7.52
2364,2,1.5,"Revealers",8091.5,7.86
2365,2,1.5,"Concealers",8337,7.92
2365,2,1.5,"Revealers",8093.6,7.72
2366,2,1.5,"Concealers",7324.88,7.46
2366,2,1.5,"Revealers",8086.58,7.86
2367,2,1.5,"Concealers",7389.02,7.4
2367,2,1.5,"Revealers",8140.6,7.86
2368,2,1.5,"Concealers",7317.56,7.5
2368,2,1.5,"Revealers",7381.76,7.44
2369,2,1.5,"Concealers",6808.8,7.2
2369,2,1.5,"Revealers",6679.78,7.26
2370,2,1.5,"Concealers",7751.12,7.66
2370,2,1.5,"Revealers",7450.8,7.48
2371,2,1.5,"Concealers",7358.5,7.42
2371,2,1.5,"Revealers",7380.84,7.54
2372,2,1.5,"Concealers",7692.7,7.68
2372,2,1.5,"Revealers",7099.92,7.4
2373,2,1.5,"Concealers",7389.16,7.5
2373,2,1.5,"Revealers",7324.66,7.5
2374,2,1.5,"Concealers",7132.96,7.32
2374,2,1.5,"Revealers",7228.24,7.44
2375,2,1.5,"Concealers",7902.14,7.78
2375,2,1.5,"Revealers",8058.5,7.82
2376,2,1.5,"Concealers",7015.64,7.4
2376,2,1.5,"Revealers",7540.94,7.6
2377,2,1.5,"Concealers",7017.4,7.32
2377,2,1.5,"Revealers",6976.26,7.26
2378,2,1.5,"Concealers",8097.54,7.84
2378,2,1.5,"Revealers",7806.18,7.7
2379,2,1.5,"Concealers",8350.94,7.88
2379,2,1.5,"Revealers",7938.88,7.62
2380,2,1.5,"Concealers",6499.68,7.08
2380,2,1.5,"Revealers",6559.96,7.14
2381,2,1.5,"Concealers",7688.84,7.58
2381,2,1.5,"Revealers",8052.04,7.8
2382,2,1.5,"Concealers",7752.7,7.7
2382,2,1.5,"Revealers",6971.8,7.4
2383,2,1.5,"Concealers",7568.34,7.64
2383,2,1.5,"Revealers",7481.86,7.58
2384,2,1.5,"Concealers",7754.94,7.68
2384,2,1.5,"Revealers",7360.9,7.5
2385,2,1.5,"Concealers",8260.78,7.82
2385,2,1.5,"Revealers",7781.92,7.68
2386,2,1.5,"Concealers",7724.7,7.76
2386,2,1.5,"Revealers",7641.44,7.62
2387,2,1.5,"Concealers",8009.42,7.82
2387,2,1.5,"Revealers",7172.32,7.44
2388,2,1.5,"Concealers",7801.5,7.66
2388,2,1.5,"Revealers",7409.02,7.5
2389,2,1.5,"Concealers",7404.54,7.46
2389,2,1.5,"Revealers",7467.82,7.54
2390,2,1.5,"Concealers",7715.34,7.66
2390,2,1.5,"Revealers",7225.76,7.4
2391,2,1.5,"Concealers",8118.66,7.82
2391,2,1.5,"Revealers",7545.7,7.52
2392,2,1.5,"Concealers",7638.3,7.64
2392,2,1.5,"Revealers",7249.22,7.46
2393,2,1.5,"Concealers",8450.46,7.98
2393,2,1.5,"Revealers",8292.76,7.82
2394,2,1.5,"Concealers",7469.14,7.46
2394,2,1.5,"Revealers",7414.14,7.56
2395,2,1.5,"Concealers",7771.74,7.7
2395,2,1.5,"Revealers",8123.06,7.84
2396,2,1.5,"Concealers",6899.32,7.3
2396,2,1.5,"Revealers",7449.4,7.6
2397,2,1.5,"Concealers",7350.98,7.5
2397,2,1.5,"Revealers",7469.56,7.6
2398,2,1.5,"Concealers",8046.54,7.82
2398,2,1.5,"Revealers",7921.12,7.72
2399,2,1.5,"Concealers",7721.52,7.68
2399,2,1.5,"Revealers",8176.82,7.8
2400,2,1.5,"Concealers",7804.78,7.66
2400,2,1.5,"Revealers",7836.52,7.54
2401,2,2,"Concealers",7933.9,7.72
2401,2,2,"Revealers",8142.54,7.88
2402,2,2,"Concealers",7037.96,7.36
2402,2,2,"Revealers",6903.04,7.3
2403,2,2,"Concealers",7719.34,7.64
2403,2,2,"Revealers",7980.74,7.74
2404,2,2,"Concealers",8480.2,7.94
2404,2,2,"Revealers",7829.52,7.68
2405,2,2,"Concealers",7393.94,7.5
2405,2,2,"Revealers",6876.3,7.38
2406,2,2,"Concealers",8681.32,8.16
2406,2,2,"Revealers",7343.54,7.54
2407,2,2,"Concealers",7899,7.78
2407,2,2,"Revealers",7791.24,7.64
2408,2,2,"Concealers",8207.4,7.88
2408,2,2,"Revealers",8342.4,8
2409,2,2,"Concealers",8467.98,8.04
2409,2,2,"Revealers",7478.56,7.56
